"crowdflower_id","channel","trust","contributor_id","class","ground_truth_class","comment","account_type","dataset","twitter_user_id","twitter_screen_name"
"911070876","neodev","0.8800","35261421","genuine","spambot",,"social spambots","social spambots #1","467198992","FrancescoSaloni"
"911070877","elite","0.8800","32717608","genuine","spambot",,"social spambots","social spambots #1","467200465","RenzoFratelli"
"911070877","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #1","467200465","RenzoFratelli"
"911070877","elite","0.8000","35599549","genuine","spambot",,"social spambots","social spambots #1","467200465","RenzoFratelli"
"911070878","clixsense","0.8000","31821164","genuine","spambot",,"social spambots","social spambots #1","467201454","DanieleFuriose"
"911070878","neodev","0.8000","32462208","genuine","spambot",,"social spambots","social spambots #1","467201454","DanieleFuriose"
"911070878","clixsense","0.8800","36130898","genuine","spambot",,"social spambots","social spambots #1","467201454","DanieleFuriose"
"911070879","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #1","467201459","MauroSassena"
"911070879","neodev","0.8800","35789441","genuine","spambot",,"social spambots","social spambots #1","467201459","MauroSassena"
"911070879","elite","0.8400","36828689","genuine","spambot",,"social spambots","social spambots #1","467201459","MauroSassena"
"911070880","clixsense","1.0000","30260697","genuine","spambot",,"social spambots","social spambots #1","467202918","TeresaCapati"
"911070880","clixsense","0.9091","32880993","genuine","spambot",,"social spambots","social spambots #1","467202918","TeresaCapati"
"911070880","clixsense","0.9200","35604272","genuine","spambot",,"social spambots","social spambots #1","467202918","TeresaCapati"
"911070881","clixsense","0.8400","30381282","genuine","spambot",,"social spambots","social spambots #1","467203123","FedericaSalleme"
"911070881","elite","0.8800","31039900","genuine","spambot",,"social spambots","social spambots #1","467203123","FedericaSalleme"
"911070881","elite","0.9200","31858799","genuine","spambot",,"social spambots","social spambots #1","467203123","FedericaSalleme"
"911070882","elite","0.9200","33061375","genuine","spambot",,"social spambots","social spambots #1","467203292","MarcelloGradio"
"911070882","neodev","0.8800","35261421","genuine","spambot",,"social spambots","social spambots #1","467203292","MarcelloGradio"
"911070882","neodev","0.7600","36593967","genuine","spambot",,"social spambots","social spambots #1","467203292","MarcelloGradio"
"911070883","neodev","0.8800","20045399","genuine","spambot",,"social spambots","social spambots #1","467203990","BeppeLione"
"911070883","clixsense","0.9600","33827492","spambot","spambot",,"social spambots","social spambots #1","467203990","BeppeLione"
"911070883","indivillagetest","0.9200","35597727","spambot","spambot",,"social spambots","social spambots #1","467203990","BeppeLione"
"911070884","elite","0.8800","31039900","genuine","spambot",,"social spambots","social spambots #1","467204135","GabriellaAbiati"
"911070884","tremorgames","0.8800","32420251","genuine","spambot",,"social spambots","social spambots #1","467204135","GabriellaAbiati"
"911070884","clixsense","0.9200","32987051","genuine","spambot",,"social spambots","social spambots #1","467204135","GabriellaAbiati"
"911070885","clixsense","0.8000","19629221","genuine","spambot",,"social spambots","social spambots #1","467204810","LucioRuggero"
"911070885","elite","0.8800","27696094","genuine","spambot",,"social spambots","social spambots #1","467204810","LucioRuggero"
"911070885","neodev","0.9200","31450350","genuine","spambot",,"social spambots","social spambots #1","467204810","LucioRuggero"
"911070886","clixsense","0.9200","26325774","genuine","spambot",,"social spambots","social spambots #1","467210937","LorenzaMignon"
"911070886","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #1","467210937","LorenzaMignon"
"911070886","elite","0.8400","36828689","genuine","spambot",,"social spambots","social spambots #1","467210937","LorenzaMignon"
"911070887","elite","0.8800","31039900","genuine","spambot",,"social spambots","social spambots #1","467999325","IlariaVacasa"
"911070887","indivillagetest","1.0000","33699952","spambot","spambot",,"social spambots","social spambots #1","467999325","IlariaVacasa"
"911070887","neodev","0.9200","34114378","genuine","spambot",,"social spambots","social spambots #1","467999325","IlariaVacasa"
"911070888","elite","0.8824","31567092","genuine","spambot",,"social spambots","social spambots #1","468004892","CarolaParnasse"
"911070888","clixsense","0.9200","32987051","genuine","spambot",,"social spambots","social spambots #1","468004892","CarolaParnasse"
"911070888","clixsense","0.8400","34600589","genuine","spambot",,"social spambots","social spambots #1","468004892","CarolaParnasse"
"911070889","neodev","0.8400","18876659","genuine","spambot",,"social spambots","social spambots #1","468007464","CatiaMarittimo"
"911070889","elite","0.9200","27966005","genuine","spambot",,"social spambots","social spambots #1","468007464","CatiaMarittimo"
"911070889","indivillagetest","1.0000","35598762","spambot","spambot",,"social spambots","social spambots #1","468007464","CatiaMarittimo"
"911070890","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #1","468013199","SimoneCuffiani"
"911070890","neodev","0.8800","35002805","genuine","spambot",,"social spambots","social spambots #1","468013199","SimoneCuffiani"
"911070890","neodev","0.9200","36123238","genuine","spambot",,"social spambots","social spambots #1","468013199","SimoneCuffiani"
"911070891","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #1","468025547","LaraFlorenzi"
"911070891","instagc","0.7857","33434416","genuine","spambot",,"social spambots","social spambots #1","468025547","LaraFlorenzi"
"911070891","indivillagetest","0.9048","33573033","spambot","spambot",,"social spambots","social spambots #1","468025547","LaraFlorenzi"
"911070892","elite","0.9200","27966005","genuine","spambot",,"social spambots","social spambots #1","468026770","DoriMaccari"
"911070892","elite","0.7600","29829226","genuine","spambot",,"social spambots","social spambots #1","468026770","DoriMaccari"
"911070892","elite","0.9600","34126175","genuine","spambot",,"social spambots","social spambots #1","468026770","DoriMaccari"
"911070893","clixsense","0.8400","6420707","genuine","spambot",,"social spambots","social spambots #1","468029740","LaraDefalco"
"911070893","neodev","0.8000","33155316","genuine","spambot",,"social spambots","social spambots #1","468029740","LaraDefalco"
"911070893","indivillagetest","0.9600","35597784","spambot","spambot",,"social spambots","social spambots #1","468029740","LaraDefalco"
"911070894","indivillagetest","0.9200","32717071","spambot","spambot",,"social spambots","social spambots #1","468055750","SandroCacchiari"
"911070894","indivillagetest","0.8000","32868243","spambot","spambot",,"social spambots","social spambots #1","468055750","SandroCacchiari"
"911070894","clixsense","0.9231","36202213","genuine","spambot",,"social spambots","social spambots #1","468055750","SandroCacchiari"
"911070895","clixsense","0.8000","19629221","spambot","spambot",,"social spambots","social spambots #1","468058184","DanieleMaraldi"
"911070895","neodev","0.8800","20045399","spambot","spambot",,"social spambots","social spambots #1","468058184","DanieleMaraldi"
"911070895","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #1","468058184","DanieleMaraldi"
"911070896","tremorgames","0.9600","19953423","genuine","spambot",,"social spambots","social spambots #1","468059646","GianlucaPriopi"
"911070896","neodev","0.8800","22429869","genuine","spambot",,"social spambots","social spambots #1","468059646","GianlucaPriopi"
"911070896","elite","0.8800","27696094","genuine","spambot",,"social spambots","social spambots #1","468059646","GianlucaPriopi"
"911070897","elite","0.8400","31641410","spambot","spambot",,"social spambots","social spambots #1","468061975","SaverioParnasse"
"911070897","clixsense","0.9200","33827460","genuine","spambot",,"social spambots","social spambots #1","468061975","SaverioParnasse"
"911070897","elite","0.8400","36828689","genuine","spambot",,"social spambots","social spambots #1","468061975","SaverioParnasse"
"911070898","neodev","0.9167","32642091","genuine","spambot",,"social spambots","social spambots #1","468062676","LauraNannino"
"911070898","clixsense","0.8462","32908359","genuine","spambot",,"social spambots","social spambots #1","468062676","LauraNannino"
"911070898","indivillagetest","0.8333","33803814","genuine","spambot",,"social spambots","social spambots #1","468062676","LauraNannino"
"911070899","clixsense","0.8333","6354213","genuine","spambot",,"social spambots","social spambots #1","468065920","OriettaBenci"
"911070899","neodev","0.8800","11057995","genuine","spambot",,"social spambots","social spambots #1","468065920","OriettaBenci"
"911070899","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #1","468065920","OriettaBenci"
"911070900","elite","0.9200","32068606","genuine","spambot",,"social spambots","social spambots #1","468073544","SilviaSenigalli"
"911070900","gifthunterclub","0.9600","34036027","genuine","spambot",,"social spambots","social spambots #1","468073544","SilviaSenigalli"
"911070900","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #1","468073544","SilviaSenigalli"
"911070901","clixsense","0.9231","31372011","genuine","genuine",,"genuine accounts","genuine accounts","468080275","AngelOdom"
"911070901","neodev","0.7600","36130042","genuine","genuine",,"genuine accounts","genuine accounts","468080275","AngelOdom"
"911070901","neodev","0.7600","36593967","genuine","genuine",,"genuine accounts","genuine accounts","468080275","AngelOdom"
"911070902","neodev","0.8400","21456214","genuine","spambot",,"social spambots","social spambots #1","468081135","MickySavona"
"911070902","prizerebel","0.9200","29881713","genuine","spambot",,"social spambots","social spambots #1","468081135","MickySavona"
"911070902","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #1","468081135","MickySavona"
"911070903","elite","0.8800","29272243","spambot","spambot",,"social spambots","social spambots #1","468089119","DanielaGalucci"
"911070903","elite","0.8800","32717608","genuine","spambot",,"social spambots","social spambots #1","468089119","DanielaGalucci"
"911070903","neodev","0.9200","34443633","genuine","spambot",,"social spambots","social spambots #1","468089119","DanielaGalucci"
"911070904","neodev","0.7600","17344797","genuine","spambot",,"social spambots","social spambots #1","468095909","SaraSulmona"
"911070904","neodev","0.8400","32029584","genuine","spambot",,"social spambots","social spambots #1","468095909","SaraSulmona"
"911070904","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #1","468095909","SaraSulmona"
"911070905","neodev","0.8800","29879245","spambot","spambot",,"social spambots","social spambots #1","468099552","DarioMorascini"
"911070905","clixsense","0.8400","30381282","spambot","spambot",,"social spambots","social spambots #1","468099552","DarioMorascini"
"911070905","elite","0.8800","31039900","genuine","spambot",,"social spambots","social spambots #1","468099552","DarioMorascini"
"911070906","clixsense","1.0000","34637088","genuine","spambot",,"social spambots","social spambots #1","468101494","ValeBaranoi"
"911070906","indivillagetest","0.9565","34758723","spambot","spambot",,"social spambots","social spambots #1","468101494","ValeBaranoi"
"911070906","neodev","0.9200","34899585","genuine","spambot",,"social spambots","social spambots #1","468101494","ValeBaranoi"
"911070907","clixsense","0.9200","19432037","genuine","spambot",,"social spambots","social spambots #1","468111672","MatildeRodini"
"911070907","clixsense","0.9600","32297675","genuine","spambot",,"social spambots","social spambots #1","468111672","MatildeRodini"
"911070907","indivillagetest","0.9200","35597827","genuine","spambot",,"social spambots","social spambots #1","468111672","MatildeRodini"
"911070908","indivillagetest","0.8000","32868243","spambot","spambot",,"social spambots","social spambots #1","468126635","SaraHilima79"
"911070908","elite","1.0000","33018241","genuine","spambot",,"social spambots","social spambots #1","468126635","SaraHilima79"
"911070908","elite","1.0000","35612835","genuine","spambot",,"social spambots","social spambots #1","468126635","SaraHilima79"
"911070909","clixsense","0.8000","31821164","genuine","spambot",,"social spambots","social spambots #1","468129657","LorenzoLamis"
"911070909","clixsense","0.8400","34600589","genuine","spambot",,"social spambots","social spambots #1","468129657","LorenzoLamis"
"911070909","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #1","468129657","LorenzoLamis"
"911070910","elite","0.9200","33102233","genuine","spambot",,"social spambots","social spambots #1","468138658","ElisaSapori"
"911070910","neodev","0.8571","33571990","genuine","spambot",,"social spambots","social spambots #1","468138658","ElisaSapori"
"911070910","elite","0.8000","34863216","genuine","spambot",,"social spambots","social spambots #1","468138658","ElisaSapori"
"911070911","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #1","468141676","RitaTrani"
"911070911","neodev","0.8800","35002805","genuine","spambot",,"social spambots","social spambots #1","468141676","RitaTrani"
"911070911","neodev","0.9200","36123238","genuine","spambot",,"social spambots","social spambots #1","468141676","RitaTrani"
"911070912","clixsense","0.8400","30381282","genuine","spambot",,"social spambots","social spambots #1","468143141","MarioMandarino"
"911070912","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #1","468143141","MarioMandarino"
"911070912","indivillagetest","0.9167","35077324","genuine","spambot",,"social spambots","social spambots #1","468143141","MarioMandarino"
"911070913","clixsense","0.8800","30063176","spambot","spambot",,"social spambots","social spambots #1","468145003","LucaValentin9"
"911070913","elite","0.9200","33061375","genuine","spambot",,"social spambots","social spambots #1","468145003","LucaValentin9"
"911070913","neodev","0.9200","33801985","genuine","spambot",,"social spambots","social spambots #1","468145003","LucaValentin9"
"911070914","clixsense","0.9600","32297675","genuine","spambot",,"social spambots","social spambots #1","468148455","AlessioSamandra"
"911070914","instagc","0.7857","33434416","genuine","spambot",,"social spambots","social spambots #1","468148455","AlessioSamandra"
"911070914","neodev","0.9200","33699696","genuine","spambot",,"social spambots","social spambots #1","468148455","AlessioSamandra"
"911070915","tremorgames","0.9200","30129659","genuine","genuine",,"genuine accounts","genuine accounts","468308770","CShrMM"
"911070915","neodev","1.0000","30571937","unable","genuine","protected","genuine accounts","genuine accounts","468308770","CShrMM"
"911070915","clixsense","0.9200","33827460","unable","genuine","protected accounts","genuine accounts","genuine accounts","468308770","CShrMM"
"911070916","neodev","0.8000","35831943","genuine","genuine",,"genuine accounts","genuine accounts","468369974","jinsofabhooker"
"911070916","neodev","0.9333","36069039","genuine","genuine",,"genuine accounts","genuine accounts","468369974","jinsofabhooker"
"911070916","instagc","0.8333","36325839","genuine","genuine",,"genuine accounts","genuine accounts","468369974","jinsofabhooker"
"911070917","neodev","0.8333","31403204","genuine","genuine",,"genuine accounts","genuine accounts","471512676","Cristinaaa28"
"911070917","elite","0.7273","31671747","genuine","genuine",,"genuine accounts","genuine accounts","471512676","Cristinaaa28"
"911070917","indivillagetest","0.9200","32717071","spambot","genuine",,"genuine accounts","genuine accounts","471512676","Cristinaaa28"
"911070918","neodev","0.9200","31450350","genuine","genuine",,"genuine accounts","genuine accounts","472301455","KeatonPatti"
"911070918","neodev","0.8000","32462208","genuine","genuine",,"genuine accounts","genuine accounts","472301455","KeatonPatti"
"911070918","indivillagetest","1.0000","33699952","genuine","genuine",,"genuine accounts","genuine accounts","472301455","KeatonPatti"
"911070919","clixsense","0.9286","29807478","genuine","genuine",,"genuine accounts","genuine accounts","474513196","poljiology"
"911070919","neodev","0.9600","34519107","genuine","genuine",,"genuine accounts","genuine accounts","474513196","poljiology"
"911070919","indivillagetest","0.9500","34550698","genuine","genuine",,"genuine accounts","genuine accounts","474513196","poljiology"
"911070920","clixsense","0.8000","28351359","spambot","genuine",,"genuine accounts","genuine accounts","474784082","Sudipta_Rupu"
"911070920","clixsense","0.9231","31372011","genuine","genuine",,"genuine accounts","genuine accounts","474784082","Sudipta_Rupu"
"911070920","indivillagetest","0.9200","35597827","genuine","genuine",,"genuine accounts","genuine accounts","474784082","Sudipta_Rupu"
"911070921","clixsense","0.9375","7690577","spambot","spambot",,"social spambots","social spambots #3","479896389","RosilloCPA"
"911070921","elite","0.9200","33061375","genuine","spambot",,"social spambots","social spambots #3","479896389","RosilloCPA"
"911070921","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #3","479896389","RosilloCPA"
"911070922","neodev","0.9200","33801985","genuine","genuine",,"genuine accounts","genuine accounts","479908486","jannytmack"
"911070922","indivillagetest","0.9565","34758723","spambot","genuine",,"genuine accounts","genuine accounts","479908486","jannytmack"
"911070922","indivillagetest","0.9600","35597784","spambot","genuine",,"genuine accounts","genuine accounts","479908486","jannytmack"
"911070923","clixsense","0.8095","33468308","spambot","genuine",,"genuine accounts","genuine accounts","481505805","JakeMWhite"
"911070923","clixsense","0.8947","35108698","spambot","genuine",,"genuine accounts","genuine accounts","481505805","JakeMWhite"
"911070923","indivillagetest","1.0000","35598762","spambot","genuine",,"genuine accounts","genuine accounts","481505805","JakeMWhite"
"911070924","neodev","0.8400","30230665","genuine","genuine",,"genuine accounts","genuine accounts","481913106","fratstylesziall"
"911070924","neodev","0.8800","35188541","genuine","genuine",,"genuine accounts","genuine accounts","481913106","fratstylesziall"
"911070924","clixsense","0.8800","36130898","genuine","genuine",,"genuine accounts","genuine accounts","481913106","fratstylesziall"
"911070925","clixsense","0.9000","6345217","genuine","genuine",,"genuine accounts","genuine accounts","481994964","MeerTaimur"
"911070925","elite","0.9200","33056876","genuine","genuine",,"genuine accounts","genuine accounts","481994964","MeerTaimur"
"911070925","neodev","0.8000","33155316","genuine","genuine",,"genuine accounts","genuine accounts","481994964","MeerTaimur"
"911070926","neodev","0.8800","29879245","genuine","genuine",,"genuine accounts","genuine accounts","482517693","sbnshahid"
"911070926","clixsense","0.9200","32987051","genuine","genuine",,"genuine accounts","genuine accounts","482517693","sbnshahid"
"911070926","indivillagetest","0.9200","35598752","genuine","genuine",,"genuine accounts","genuine accounts","482517693","sbnshahid"
"911070927","clixsense","0.8400","30381282","spambot","genuine",,"genuine accounts","genuine accounts","483620211","jafarhaand"
"911070927","elite","0.8800","31039900","genuine","genuine",,"genuine accounts","genuine accounts","483620211","jafarhaand"
"911070927","neodev","0.9600","34519107","genuine","genuine",,"genuine accounts","genuine accounts","483620211","jafarhaand"
"911070928","tremorgames","0.9600","19953423","genuine","genuine",,"genuine accounts","genuine accounts","484522355","AnupamkPandey"
"911070928","elite","0.7600","29829226","genuine","genuine",,"genuine accounts","genuine accounts","484522355","AnupamkPandey"
"911070928","tremorgames","0.9286","30166216","genuine","genuine",,"genuine accounts","genuine accounts","484522355","AnupamkPandey"
"911070929","neodev","0.9200","34114378","genuine","genuine",,"genuine accounts","genuine accounts","484688843","matthewmodina"
"911070929","indivillagetest","0.9167","35077324","genuine","genuine",,"genuine accounts","genuine accounts","484688843","matthewmodina"
"911070929","elite","0.9200","35357755","genuine","genuine",,"genuine accounts","genuine accounts","484688843","matthewmodina"
"911070930","tremorgames","0.9200","30129659","spambot","genuine",,"genuine accounts","genuine accounts","485265056","SusanSpurgeon1"
"911070930","clixsense","0.9231","31372011","genuine","genuine",,"genuine accounts","genuine accounts","485265056","SusanSpurgeon1"
"911070930","neodev","0.8000","33155316","genuine","genuine",,"genuine accounts","genuine accounts","485265056","SusanSpurgeon1"
"911070931","neodev","0.8800","29925040","genuine","genuine",,"genuine accounts","genuine accounts","486111271","Jea_Cassie"
"911070931","clixsense","0.8182","31802651","genuine","genuine",,"genuine accounts","genuine accounts","486111271","Jea_Cassie"
"911070931","tremorgames","0.8400","32566236","genuine","genuine",,"genuine accounts","genuine accounts","486111271","Jea_Cassie"
"911070932","elite","0.8824","27254741","genuine","genuine",,"genuine accounts","genuine accounts","486172124","milingpiling"
"911070932","clixsense","0.8400","30394474","genuine","genuine",,"genuine accounts","genuine accounts","486172124","milingpiling"
"911070932","indivillagetest","0.8333","33803814","genuine","genuine",,"genuine accounts","genuine accounts","486172124","milingpiling"
"911070933","neodev","1.0000","30999225","unable","genuine","protection","genuine accounts","genuine accounts","488351800","angeli_masc"
"911070933","elite","0.8400","32964147","unable","genuine","protect account","genuine accounts","genuine accounts","488351800","angeli_masc"
"911070933","clixsense","0.9200","33088110","unable","genuine","private account","genuine accounts","genuine accounts","488351800","angeli_masc"
"911070934","clixsense","0.8800","30063176","genuine","genuine",,"genuine accounts","genuine accounts","489250568","anistonbeckett"
"911070934","elite","0.9200","31858799","genuine","genuine",,"genuine accounts","genuine accounts","489250568","anistonbeckett"
"911070934","neodev","0.7600","36130042","genuine","genuine",,"genuine accounts","genuine accounts","489250568","anistonbeckett"
"911070935","clixsense","0.8125","31607024","genuine","genuine",,"genuine accounts","genuine accounts","489714722","Almina_AB"
"911070935","clixsense","0.9091","32880993","genuine","genuine",,"genuine accounts","genuine accounts","489714722","Almina_AB"
"911070935","elite","0.8000","34863216","genuine","genuine",,"genuine accounts","genuine accounts","489714722","Almina_AB"
"911070936","neodev","0.8800","29879245","genuine","genuine",,"genuine accounts","genuine accounts","491673056","mikebarbieri2"
"911070936","clixsense","0.9200","32987051","genuine","genuine",,"genuine accounts","genuine accounts","491673056","mikebarbieri2"
"911070936","neodev","0.8800","33117353","genuine","genuine",,"genuine accounts","genuine accounts","491673056","mikebarbieri2"
"911070937","neodev","0.8000","20039972","unable","genuine","page dont exist","genuine accounts","genuine accounts","492649414","ADN_SUAPT"
"911070937","neodev","0.8800","35789441","unable","genuine","there is no page in twitter","genuine accounts","genuine accounts","492649414","ADN_SUAPT"
"911070937","elite","0.9200","36063465","unable","genuine","account has been delated","genuine accounts","genuine accounts","492649414","ADN_SUAPT"
"911070938","clixsense","0.8667","29912367","genuine","genuine",,"genuine accounts","genuine accounts","492728332","CoachDave37"
"911070938","elite","0.8800","32717608","genuine","genuine",,"genuine accounts","genuine accounts","492728332","CoachDave37"
"911070938","neodev","0.8800","35261421","genuine","genuine",,"genuine accounts","genuine accounts","492728332","CoachDave37"
"911070939","elite","0.8800","31039900","genuine","genuine",,"genuine accounts","genuine accounts","493739792","Themfox32"
"911070939","clixsense","0.8800","31632154","genuine","genuine",,"genuine accounts","genuine accounts","493739792","Themfox32"
"911070939","indivillagetest","1.0000","35598762","genuine","genuine",,"genuine accounts","genuine accounts","493739792","Themfox32"
"911070940","clixsense","0.8947","9232361","genuine","genuine",,"genuine accounts","genuine accounts","493747804","QS_drulman"
"911070940","neodev","0.9200","33801985","genuine","genuine",,"genuine accounts","genuine accounts","493747804","QS_drulman"
"911070940","indivillagetest","0.9200","35597727","genuine","genuine",,"genuine accounts","genuine accounts","493747804","QS_drulman"
"911070941","tremorgames","0.8400","32566236","genuine","spambot",,"social spambots","social spambots #1","494302461","massimilianobes"
"911070941","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #1","494302461","massimilianobes"
"911070941","prodege","0.8000","36448777","genuine","spambot",,"social spambots","social spambots #1","494302461","massimilianobes"
"911070942","clixsense","0.9200","27248043","genuine","genuine",,"genuine accounts","genuine accounts","497557514","RazielRazi"
"911070942","indivillagetest","0.8000","35598750","genuine","genuine",,"genuine accounts","genuine accounts","497557514","RazielRazi"
"911070942","tremorgames","1.0000","37074293","genuine","genuine",,"genuine accounts","genuine accounts","497557514","RazielRazi"
"911070943","neodev","0.8400","30230665","spambot","spambot",,"traditional spambots","traditional spambots #4","498044012","tmj_nwk_mgmt"
"911070943","neodev","0.8800","35002805","spambot","spambot",,"traditional spambots","traditional spambots #4","498044012","tmj_nwk_mgmt"
"911070943","prodege","0.8000","36448777","spambot","spambot",,"traditional spambots","traditional spambots #4","498044012","tmj_nwk_mgmt"
"911070944","instagc","0.9600","21269635","spambot","spambot",,"traditional spambots","traditional spambots #4","498049982","tmj_nwk_cstsrv"
"911070944","elite","0.8800","27696094","spambot","spambot",,"traditional spambots","traditional spambots #4","498049982","tmj_nwk_cstsrv"
"911070944","elite","0.8400","36828689","spambot","spambot",,"traditional spambots","traditional spambots #4","498049982","tmj_nwk_cstsrv"
"911070945","neodev","0.9200","31450350","genuine","genuine",,"genuine accounts","genuine accounts","498418001","BradyUSA"
"911070945","neodev","0.9200","34443633","genuine","genuine",,"genuine accounts","genuine accounts","498418001","BradyUSA"
"911070945","neodev","0.8800","35188541","genuine","genuine",,"genuine accounts","genuine accounts","498418001","BradyUSA"
"911070946","clixsense","0.7143","21428917","spambot","spambot",,"traditional spambots","traditional spambots #4","499252261","tmj_nwk_jobs"
"911070946","clixsense","1.0000","30154174","spambot","spambot",,"traditional spambots","traditional spambots #4","499252261","tmj_nwk_jobs"
"911070946","neodev","0.8571","33304907","spambot","spambot",,"traditional spambots","traditional spambots #4","499252261","tmj_nwk_jobs"
"911070947","elite","0.7600","29829226","spambot","spambot",,"traditional spambots","traditional spambots #4","500131283","tmj_nwk_itjava"
"911070947","clixsense","0.8800","30063176","spambot","spambot",,"traditional spambots","traditional spambots #4","500131283","tmj_nwk_itjava"
"911070947","neodev","0.8800","35261421","spambot","spambot",,"traditional spambots","traditional spambots #4","500131283","tmj_nwk_itjava"
"911070948","clixsense","0.9375","7690577","spambot","spambot",,"traditional spambots","traditional spambots #4","500258418","tmj_nwk_util"
"911070948","clixsense","0.9200","26325774","genuine","spambot",,"traditional spambots","traditional spambots #4","500258418","tmj_nwk_util"
"911070948","neodev","0.7600","36130042","spambot","spambot",,"traditional spambots","traditional spambots #4","500258418","tmj_nwk_util"
"911070949","elite","0.9200","32361898","genuine","genuine",,"genuine accounts","genuine accounts","503771485","punkxirwins"
"911070949","neodev","0.9200","34899585","genuine","genuine",,"genuine accounts","genuine accounts","503771485","punkxirwins"
"911070949","clixsense","0.9200","35604272","unable","genuine","No tweets on the page.","genuine accounts","genuine accounts","503771485","punkxirwins"
"911070950","elite","1.0000","33018241","spambot","genuine",,"genuine accounts","genuine accounts","505433014","QuintaChante"
"911070950","elite","0.9600","33475144","genuine","genuine",,"genuine accounts","genuine accounts","505433014","QuintaChante"
"911070950","indivillagetest","0.8333","33803814","genuine","genuine",,"genuine accounts","genuine accounts","505433014","QuintaChante"
"911070951","clixsense","0.8125","30270750","genuine","spambot",,"social spambots","social spambots #1","509680266","PaoloInsegnati"
"911070951","clixsense","0.8462","32908359","genuine","spambot",,"social spambots","social spambots #1","509680266","PaoloInsegnati"
"911070951","neodev","0.7619","34971716","genuine","spambot",,"social spambots","social spambots #1","509680266","PaoloInsegnati"
"911070952","clixsense","0.8750","21408115","genuine","spambot",,"social spambots","social spambots #1","509687372","RobertaRanco"
"911070952","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #1","509687372","RobertaRanco"
"911070952","indivillagetest","0.9200","35597727","spambot","spambot",,"social spambots","social spambots #1","509687372","RobertaRanco"
"911070953","elite","0.8400","33927390","genuine","spambot",,"social spambots","social spambots #1","509694238","LaraIsabellah"
"911070953","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #1","509694238","LaraIsabellah"
"911070953","clixsense","0.8947","35108698","genuine","spambot",,"social spambots","social spambots #1","509694238","LaraIsabellah"
"911070954","clixsense","0.9600","32297675","genuine","genuine",,"genuine accounts","genuine accounts","512028125","fluffyrichard"
"911070954","indivillagetest","1.0000","33699952","genuine","genuine",,"genuine accounts","genuine accounts","512028125","fluffyrichard"
"911070954","neodev","0.9200","33801985","genuine","genuine",,"genuine accounts","genuine accounts","512028125","fluffyrichard"
"911070955","elite","0.8800","32717608","genuine","genuine",,"genuine accounts","genuine accounts","512155932","TyeDizz92"
"911070955","elite","0.9200","36063465","genuine","genuine",,"genuine accounts","genuine accounts","512155932","TyeDizz92"
"911070955","elite","0.8400","36745135","genuine","genuine",,"genuine accounts","genuine accounts","512155932","TyeDizz92"
"911070956","clixsense","0.8400","30381282","genuine","spambot",,"social spambots","social spambots #3","512771375","NerdyBling"
"911070956","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #3","512771375","NerdyBling"
"911070956","indivillagetest","0.9167","35077324","spambot","spambot",,"social spambots","social spambots #3","512771375","NerdyBling"
"911070957","clixsense","0.7778","30746277","genuine","genuine",,"genuine accounts","genuine accounts","513517863","SHllNEE"
"911070957","elite","0.9200","32055229","genuine","genuine",,"genuine accounts","genuine accounts","513517863","SHllNEE"
"911070957","indivillagetest","0.9600","35597784","genuine","genuine",,"genuine accounts","genuine accounts","513517863","SHllNEE"
"911070958","clixsense","1.0000","30154174","unable","genuine","UNABLE","genuine accounts","genuine accounts","515162435","Robin_W_Denny"
"911070958","clixsense","0.9091","32880993","unable","genuine","@Robin_W_Denny's Tweets are protected.","genuine accounts","genuine accounts","515162435","Robin_W_Denny"
"911070958","clixsense","0.7368","34908976","unable","genuine","private user","genuine accounts","genuine accounts","515162435","Robin_W_Denny"
"911070959","neodev","0.9200","11066121","genuine","genuine",,"genuine accounts","genuine accounts","516091870","lewiswarman"
"911070959","neodev","0.8800","35789441","genuine","genuine",,"genuine accounts","genuine accounts","516091870","lewiswarman"
"911070959","clixsense","0.9200","35792870","genuine","genuine",,"genuine accounts","genuine accounts","516091870","lewiswarman"
"911070960","neodev","0.9200","34443633","genuine","genuine",,"genuine accounts","genuine accounts","517639654","AngelBiedma"
"911070960","elite","1.0000","34684472","genuine","genuine",,"genuine accounts","genuine accounts","517639654","AngelBiedma"
